date,state_normalized,district_cleaned,demo_age_5_17,demo_age_17_
26-11-2025,WEST BENGAL,Purulia,2,110
26-11-2025,WEST BENGAL,Puruliya,100,1138
26-11-2025,WEST BENGAL,South 24 Pargana,0,4
26-11-2025,WEST BENGAL,South 24 Parganas,188,2934
26-11-2025,WEST BENGAL,South Dinajpur,4,110
26-11-2025,WEST BENGAL,South Twenty Four Parganas,14,510
26-11-2025,WEST BENGAL,Uttar Dinajpur,72,1050
26-11-2025,WEST BENGAL,West Midnapore,2,386
26-11-2025,West Bangal,Hooghly,0,1
26-12-2025,ANDAMAN AND NICOBAR ISLANDS,Andamans,0,7
26-12-2025,ANDAMAN AND NICOBAR ISLANDS,North And Middle Andaman,0,15
26-12-2025,ANDAMAN AND NICOBAR ISLANDS,South Andaman,4,35
26-12-2025,ANDHRA PRADESH,Adilabad,26,219
26-12-2025,ANDHRA PRADESH,Alluri Sitharama Raju,6,80
26-12-2025,ANDHRA PRADESH,Anakapalli,13,83
26-12-2025,ANDHRA PRADESH,Anantapur,63,397
26-12-2025,ANDHRA PRADESH,Ananthapur,66,201
26-12-2025,ANDHRA PRADESH,Ananthapuramu,49,334
26-12-2025,ANDHRA PRADESH,Annamayya,11,94
26-12-2025,ANDHRA PRADESH,Bapatla,8,89
26-12-2025,ANDHRA PRADESH,Chittoor,149,729
26-12-2025,ANDHRA PRADESH,Cuddapah,99,506
26-12-2025,ANDHRA PRADESH,Dr. B. R. Ambedkar Konaseema,13,118
26-12-2025,ANDHRA PRADESH,East Godavari,94,705
26-12-2025,ANDHRA PRADESH,Eluru,4,77
26-12-2025,ANDHRA PRADESH,Guntur,100,902
26-12-2025,ANDHRA PRADESH,Hyderabad,19,227
26-12-2025,ANDHRA PRADESH,K.V.Rangareddy,0,4
26-12-2025,ANDHRA PRADESH,K.v. Rangareddy,0,2
26-12-2025,ANDHRA PRADESH,Kakinada,16,164
26-12-2025,ANDHRA PRADESH,Karim Nagar,0,8
26-12-2025,ANDHRA PRADESH,Karimnagar,10,72
26-12-2025,ANDHRA PRADESH,Khammam,30,236
26-12-2025,ANDHRA PRADESH,Krishna,90,832
26-12-2025,ANDHRA PRADESH,Kurnool,186,768
26-12-2025,ANDHRA PRADESH,Mahabub Nagar,6,98
26-12-2025,ANDHRA PRADESH,Mahabubnagar,0,2
26-12-2025,ANDHRA PRADESH,Mahbubnagar,4,30
26-12-2025,ANDHRA PRADESH,Medak,12,84
26-12-2025,ANDHRA PRADESH,N. T. R,26,190
26-12-2025,ANDHRA PRADESH,Nalgonda,8,240
26-12-2025,ANDHRA PRADESH,Nandyal,6,94
26-12-2025,ANDHRA PRADESH,Nellore,84,712
26-12-2025,ANDHRA PRADESH,Nizamabad,4,46
26-12-2025,ANDHRA PRADESH,Palnadu,8,114
26-12-2025,ANDHRA PRADESH,Parvathipuram Manyam,12,66
26-12-2025,ANDHRA PRADESH,Prakasam,130,724
26-12-2025,ANDHRA PRADESH,Rangareddi,30,234
26-12-2025,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,8,128
26-12-2025,ANDHRA PRADESH,Sri Sathya Sai,22,140
26-12-2025,ANDHRA PRADESH,Srikakulam,158,844
26-12-2025,ANDHRA PRADESH,Tirupati,8,118
26-12-2025,ANDHRA PRADESH,Visakhapatnam,148,1066
26-12-2025,ANDHRA PRADESH,Vizianagaram,112,484
26-12-2025,ANDHRA PRADESH,Warangal,16,198
26-12-2025,ANDHRA PRADESH,West Godavari,96,738
26-12-2025,ANDHRA PRADESH,Y. S. R,12,98
26-12-2025,ARUNACHAL PRADESH,Changlang,10,84
26-12-2025,ARUNACHAL PRADESH,Dibang Valley,2,4
26-12-2025,ARUNACHAL PRADESH,East Siang,4,36
26-12-2025,ARUNACHAL PRADESH,Kra Daadi,8,4
26-12-2025,ARUNACHAL PRADESH,Lohit,2,20
26-12-2025,ARUNACHAL PRADESH,Longding,2,6
26-12-2025,ARUNACHAL PRADESH,Lower Siang,0,4
26-12-2025,ARUNACHAL PRADESH,Lower Subansiri,2,14
26-12-2025,ARUNACHAL PRADESH,Namsai,2,16
26-12-2025,ARUNACHAL PRADESH,Papum Pare,0,48
26-12-2025,ARUNACHAL PRADESH,Shi-yomi,0,6
26-12-2025,ARUNACHAL PRADESH,Siang,4,8
26-12-2025,ARUNACHAL PRADESH,Tawang,4,10
26-12-2025,ARUNACHAL PRADESH,Tirap,0,12
26-12-2025,ARUNACHAL PRADESH,Upper Siang,2,12
26-12-2025,ARUNACHAL PRADESH,Upper Subansiri,8,8
26-12-2025,ARUNACHAL PRADESH,West Kameng,4,26
26-12-2025,ARUNACHAL PRADESH,West Siang,2,52
26-12-2025,ASSAM,Bajali,0,4
26-12-2025,ASSAM,Baksa,16,218
26-12-2025,ASSAM,Barpeta,42,470
26-12-2025,ASSAM,Biswanath,12,122
26-12-2025,ASSAM,Bongaigaon,14,174
26-12-2025,ASSAM,Cachar,54,546
26-12-2025,ASSAM,Charaideo,8,60
26-12-2025,ASSAM,Chirang,14,174
26-12-2025,ASSAM,Darrang,30,282
26-12-2025,ASSAM,Dhemaji,30,266
26-12-2025,ASSAM,Dhubri,224,958
26-12-2025,ASSAM,Dibrugarh,22,308
26-12-2025,ASSAM,Dima Hasao,0,4
26-12-2025,ASSAM,Goalpara,28,286
26-12-2025,ASSAM,Golaghat,4,122
26-12-2025,ASSAM,Hailakandi,28,194
26-12-2025,ASSAM,Hojai,10,54
26-12-2025,ASSAM,Jorhat,30,216
26-12-2025,ASSAM,Kamrup,34,416
26-12-2025,ASSAM,Kamrup Metro,30,414
26-12-2025,ASSAM,Karbi Anglong,10,82
26-12-2025,ASSAM,Karimganj,54,444
26-12-2025,ASSAM,Kokrajhar,12,178
26-12-2025,ASSAM,Lakhimpur,38,234
26-12-2025,ASSAM,Majuli,2,48
26-12-2025,ASSAM,Marigaon,44,416
26-12-2025,ASSAM,Nagaon,48,698
26-12-2025,ASSAM,Nalbari,32,210
26-12-2025,ASSAM,North Cachar Hills,2,4
26-12-2025,ASSAM,Sibsagar,10,154
26-12-2025,ASSAM,Sonitpur,26,324
26-12-2025,ASSAM,South Salmara Mankachar,8,140
26-12-2025,ASSAM,Sribhumi,4,60
26-12-2025,ASSAM,Tamulpur District,4,22
26-12-2025,ASSAM,Tinsukia,36,464
26-12-2025,ASSAM,Udalguri,28,362
26-12-2025,ASSAM,West Karbi Anglong,2,2
26-12-2025,BIHAR,Araria,118,1266
26-12-2025,BIHAR,Arwal,22,150
26-12-2025,BIHAR,Aurangabad,150,998
26-12-2025,BIHAR,Aurangabad(BH),0,2
26-12-2025,BIHAR,Aurangabad(bh),0,12
26-12-2025,BIHAR,Banka,90,812
26-12-2025,BIHAR,Begusarai,190,980
26-12-2025,BIHAR,Bhabua,0,6
26-12-2025,BIHAR,Bhagalpur,142,1136
26-12-2025,BIHAR,Bhojpur,152,1222
26-12-2025,BIHAR,Buxar,108,730
26-12-2025,BIHAR,Darbhanga,130,948
26-12-2025,BIHAR,East Champaran,136,1602
26-12-2025,BIHAR,Gaya,202,1238
26-12-2025,BIHAR,Gopalganj,114,1036
26-12-2025,BIHAR,Jamui,88,580
26-12-2025,BIHAR,Jehanabad,41,357
26-12-2025,BIHAR,Kaimur (Bhabua),75,680
26-12-2025,BIHAR,Katihar,139,1557
26-12-2025,BIHAR,Khagaria,183,958
26-12-2025,BIHAR,Kishanganj,77,762
26-12-2025,BIHAR,Lakhisarai,26,254
26-12-2025,BIHAR,Madhepura,156,1129
26-12-2025,BIHAR,Madhubani,139,1290
26-12-2025,BIHAR,Monghyr,0,3
26-12-2025,BIHAR,Munger,63,565
26-12-2025,BIHAR,Muzaffarpur,234,1980
26-12-2025,BIHAR,Nalanda,259,1427
26-12-2025,BIHAR,Nawada,72,609
26-12-2025,BIHAR,Pashchim Champaran,1,11
26-12-2025,BIHAR,Patna,366,2367
26-12-2025,BIHAR,Purba Champaran,0,17
26-12-2025,BIHAR,Purnea,0,9
26-12-2025,BIHAR,Purnia,130,1369
26-12-2025,BIHAR,Rohtas,106,1018
26-12-2025,BIHAR,Saharsa,74,824
26-12-2025,BIHAR,Samastipur,166,1589
26-12-2025,BIHAR,Samstipur,0,2
26-12-2025,BIHAR,Saran,243,1330
26-12-2025,BIHAR,Sheikhpura,38,321
26-12-2025,BIHAR,Sheohar,30,322
26-12-2025,BIHAR,Sitamarhi,140,1471
26-12-2025,BIHAR,Siwan,147,1000
26-12-2025,BIHAR,Supaul,69,403
26-12-2025,BIHAR,Vaishali,189,1644
26-12-2025,BIHAR,West Champaran,301,1656
26-12-2025,CHANDIGARH,Chandigarh,49,515
26-12-2025,CHHATTISGARH,Balod,36,144
26-12-2025,CHHATTISGARH,Baloda Bazar,81,442
26-12-2025,CHHATTISGARH,Balrampur,17,110
26-12-2025,CHHATTISGARH,Bastar,130,596
26-12-2025,CHHATTISGARH,Bemetara,43,272
26-12-2025,CHHATTISGARH,Bijapur,12,172
26-12-2025,CHHATTISGARH,Bilaspur,155,1173
26-12-2025,CHHATTISGARH,Dakshin Bastar Dantewada,34,105
26-12-2025,CHHATTISGARH,Dantewada,26,23
26-12-2025,CHHATTISGARH,Dhamtari,31,179
26-12-2025,CHHATTISGARH,Durg,132,459
26-12-2025,CHHATTISGARH,Gariyaband,46,227
26-12-2025,CHHATTISGARH,Gaurela-pendra-marwahi,12,61
26-12-2025,CHHATTISGARH,Janjgir-Champa,81,569
26-12-2025,CHHATTISGARH,Jashpur,106,466
26-12-2025,CHHATTISGARH,Kabeerdham,33,136
26-12-2025,CHHATTISGARH,Kanker,88,269
26-12-2025,CHHATTISGARH,Kawardha,62,307
26-12-2025,CHHATTISGARH,Khairagarh Chhuikhadan Gandai,8,78
26-12-2025,CHHATTISGARH,Kondagaon,29,110
26-12-2025,CHHATTISGARH,Korba,25,503
26-12-2025,CHHATTISGARH,Koriya,30,288
26-12-2025,CHHATTISGARH,Mahasamund,90,678
26-12-2025,CHHATTISGARH,Manendragarh–Chirmiri–Bharatpur,8,71
26-12-2025,CHHATTISGARH,Mohalla-Manpur-Ambagarh Chowki,0,3
26-12-2025,CHHATTISGARH,Mohla-Manpur-Ambagarh Chouki,77,350
26-12-2025,CHHATTISGARH,Mungeli,26,364
26-12-2025,CHHATTISGARH,Narayanpur,16,66
26-12-2025,CHHATTISGARH,Raigarh,42,349
26-12-2025,CHHATTISGARH,Raipur,112,849
26-12-2025,CHHATTISGARH,Rajnandgaon,139,560
26-12-2025,CHHATTISGARH,Sakti,22,129
26-12-2025,CHHATTISGARH,Sarangarh-Bilaigarh,23,201
26-12-2025,CHHATTISGARH,Sukma,19,140
26-12-2025,CHHATTISGARH,Surajpur,31,365
26-12-2025,CHHATTISGARH,Surguja,104,605
26-12-2025,CHHATTISGARH,Uttar Bastar Kanker,34,199
26-12-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Dadra And Nagar Haveli,1,6
26-12-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Daman,0,27
26-12-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Diu,0,4
26-12-2025,DELHI,Central Delhi,25,280
26-12-2025,DELHI,East Delhi,64,690
26-12-2025,DELHI,Najafgarh,0,2
26-12-2025,DELHI,New Delhi,9,42
26-12-2025,DELHI,North Delhi,26,416
26-12-2025,DELHI,North East,2,32
26-12-2025,DELHI,North East Delhi,119,841
26-12-2025,DELHI,North West Delhi,160,1222
26-12-2025,DELHI,Shahdara,2,26
26-12-2025,DELHI,South Delhi,119,1337
26-12-2025,DELHI,South East Delhi,0,48
26-12-2025,DELHI,South West Delhi,118,1009
26-12-2025,DELHI,West Delhi,55,481
26-12-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2,8
26-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,0,16
26-12-2025,Daman & Diu,Daman,0,2
26-12-2025,Daman & Diu,Diu,0,4
26-12-2025,Daman and Diu,Daman,0,2
26-12-2025,Daman and Diu,Diu,0,3
26-12-2025,GOA,Bicholim,0,2
26-12-2025,GOA,North Goa,21,202
26-12-2025,GOA,South Goa,19,156
26-12-2025,GUJARAT,Ahmadabad,3,155
26-12-2025,GUJARAT,Ahmedabad,341,3061
26-12-2025,GUJARAT,Amreli,31,443
26-12-2025,GUJARAT,Anand,62,485
26-12-2025,GUJARAT,Arvalli,16,79
26-12-2025,GUJARAT,Banas Kantha,0,2
26-12-2025,GUJARAT,Banaskantha,89,873
26-12-2025,GUJARAT,Bharuch,49,282
26-12-2025,GUJARAT,Bhavnagar,53,550
26-12-2025,GUJARAT,Botad,11,62
26-12-2025,GUJARAT,Chhotaudepur,40,155
26-12-2025,GUJARAT,Dahod,28,242
26-12-2025,GUJARAT,Devbhumi Dwarka,9,73
26-12-2025,GUJARAT,Dohad,6,56
26-12-2025,GUJARAT,Gandhinagar,42,460
26-12-2025,GUJARAT,Gir Somnath,14,103
26-12-2025,GUJARAT,Jamnagar,37,514
26-12-2025,GUJARAT,Junagadh,39,351
26-12-2025,GUJARAT,Kachchh,51,555
26-12-2025,GUJARAT,Kheda,44,509
26-12-2025,GUJARAT,Mahesana,69,493
26-12-2025,GUJARAT,Mahisagar,13,77
26-12-2025,GUJARAT,Morbi,22,187
26-12-2025,GUJARAT,Narmada,32,188
26-12-2025,GUJARAT,Navsari,69,271
26-12-2025,GUJARAT,Panch Mahals,0,9
26-12-2025,GUJARAT,Panchmahals,51,523
26-12-2025,GUJARAT,Patan,65,417
26-12-2025,GUJARAT,Porbandar,13,154
26-12-2025,GUJARAT,Rajkot,72,1141
26-12-2025,GUJARAT,Sabar Kantha,0,21
26-12-2025,GUJARAT,Sabarkantha,64,613
26-12-2025,GUJARAT,Surat,279,2584
26-12-2025,GUJARAT,Surendra Nagar,46,564
26-12-2025,GUJARAT,Surendranagar,0,35
26-12-2025,GUJARAT,Tapi,27,128
26-12-2025,GUJARAT,The Dangs,14,50
26-12-2025,GUJARAT,Vadodara,109,1082
26-12-2025,GUJARAT,Valsad,97,480
26-12-2025,HARYANA,Ambala,38,374
26-12-2025,HARYANA,Bhiwani,51,354
26-12-2025,HARYANA,Charkhi Dadri,18,119
26-12-2025,HARYANA,Faridabad,125,1014
26-12-2025,HARYANA,Fatehabad,18,337
26-12-2025,HARYANA,Gurgaon,79,882
26-12-2025,HARYANA,Hisar,28,417
26-12-2025,HARYANA,Jhajjar,24,209
26-12-2025,HARYANA,Jind,30,293
26-12-2025,HARYANA,Kaithal,22,170
26-12-2025,HARYANA,Karnal,29,303
26-12-2025,HARYANA,Kurukshetra,4,112
26-12-2025,HARYANA,Mahendragarh,14,163
26-12-2025,HARYANA,Mewat,49,543
26-12-2025,HARYANA,Palwal,57,540
26-12-2025,HARYANA,Panchkula,22,219
26-12-2025,HARYANA,Panipat,11,133
26-12-2025,HARYANA,Rewari,33,324
26-12-2025,HARYANA,Rohtak,39,342
26-12-2025,HARYANA,Sirsa,39,539
26-12-2025,HARYANA,Sonipat,78,499
26-12-2025,HARYANA,Yamuna Nagar,30,449
26-12-2025,HARYANA,Yamunanagar,0,12
26-12-2025,HIMACHAL PRADESH,Bilaspur,7,93
26-12-2025,HIMACHAL PRADESH,Chamba,53,201
26-12-2025,HIMACHAL PRADESH,Hamirpur,15,99
26-12-2025,HIMACHAL PRADESH,Kangra,31,365
26-12-2025,HIMACHAL PRADESH,Kinnaur,2,13
26-12-2025,HIMACHAL PRADESH,Kullu,11,96
26-12-2025,HIMACHAL PRADESH,Lahul And Spiti,5,9
26-12-2025,HIMACHAL PRADESH,Mandi,23,197
26-12-2025,HIMACHAL PRADESH,Shimla,40,218
26-12-2025,HIMACHAL PRADESH,Sirmaur,31,130
26-12-2025,HIMACHAL PRADESH,Solan,15,101
26-12-2025,HIMACHAL PRADESH,Una,23,86
26-12-2025,JAMMU AND KASHMIR,Anantnag,92,309
26-12-2025,JAMMU AND KASHMIR,Badgam,20,186
26-12-2025,JAMMU AND KASHMIR,Bandipore,28,149
26-12-2025,JAMMU AND KASHMIR,Baramula,88,447
26-12-2025,JAMMU AND KASHMIR,Budgam,24,52
26-12-2025,JAMMU AND KASHMIR,Doda,26,225
26-12-2025,JAMMU AND KASHMIR,Ganderbal,17,85
26-12-2025,JAMMU AND KASHMIR,Jammu,25,449
26-12-2025,JAMMU AND KASHMIR,Kargil,8,23
26-12-2025,JAMMU AND KASHMIR,Kathua,11,304
26-12-2025,JAMMU AND KASHMIR,Kishtwar,19,111
26-12-2025,JAMMU AND KASHMIR,Kulgam,0,1
26-12-2025,JAMMU AND KASHMIR,Kupwara,57,399
26-12-2025,JAMMU AND KASHMIR,Leh,2,15
26-12-2025,JAMMU AND KASHMIR,Pulwama,56,259
26-12-2025,JAMMU AND KASHMIR,Punch,25,138
26-12-2025,JAMMU AND KASHMIR,Rajouri,47,207
26-12-2025,JAMMU AND KASHMIR,Ramban,33,112
26-12-2025,JAMMU AND KASHMIR,Reasi,11,168
26-12-2025,JAMMU AND KASHMIR,Samba,10,64
26-12-2025,JAMMU AND KASHMIR,Shupiyan,54,190
26-12-2025,JAMMU AND KASHMIR,Srinagar,34,522
26-12-2025,JAMMU AND KASHMIR,Udhampur,14,230
26-12-2025,JHARKHAND,Bokaro,100,790
26-12-2025,JHARKHAND,Chatra,63,345
26-12-2025,JHARKHAND,Deoghar,66,389
26-12-2025,JHARKHAND,Dhanbad,62,656
26-12-2025,JHARKHAND,Dumka,38,226
26-12-2025,JHARKHAND,East Singhbhum,48,520
26-12-2025,JHARKHAND,Garhwa,40,393
26-12-2025,JHARKHAND,Garhwa *,0,40
26-12-2025,JHARKHAND,Giridih,96,568
26-12-2025,JHARKHAND,Godda,52,333
26-12-2025,JHARKHAND,Gumla,78,455
26-12-2025,JHARKHAND,Hazaribag,5,138
26-12-2025,JHARKHAND,Hazaribagh,105,463
26-12-2025,JHARKHAND,Jamtara,33,242
26-12-2025,JHARKHAND,Khunti,18,102
26-12-2025,JHARKHAND,Kodarma,8,35
26-12-2025,JHARKHAND,Koderma,15,56
26-12-2025,JHARKHAND,Latehar,34,271
26-12-2025,JHARKHAND,Lohardaga,11,80
26-12-2025,JHARKHAND,Pakaur,1,11
26-12-2025,JHARKHAND,Pakur,20,113
26-12-2025,JHARKHAND,Palamau,0,3
26-12-2025,JHARKHAND,Palamu,82,428
26-12-2025,JHARKHAND,Pashchimi Singhbhum,0,69
26-12-2025,JHARKHAND,Purbi Singhbhum,0,60
26-12-2025,JHARKHAND,Ramgarh,20,205
26-12-2025,JHARKHAND,Ranchi,55,522
26-12-2025,JHARKHAND,Sahebganj,47,288
26-12-2025,JHARKHAND,Sahibganj,2,6
26-12-2025,JHARKHAND,Seraikela-Kharsawan,18,187
26-12-2025,JHARKHAND,Seraikela-kharsawan,1,89
26-12-2025,JHARKHAND,Simdega,21,92
26-12-2025,JHARKHAND,West Singhbhum,46,362
26-12-2025,Jaipur,Near meera hospital,0,2
26-12-2025,KARNATAKA,Bagalkot,125,386
26-12-2025,KARNATAKA,Bagalkot *,1,20
26-12-2025,KARNATAKA,Ballari,29,110
26-12-2025,KARNATAKA,Bangalore,37,519
26-12-2025,KARNATAKA,Bangalore Rural,22,289
26-12-2025,KARNATAKA,Belagavi,110,372
26-12-2025,KARNATAKA,Belgaum,84,520
26-12-2025,KARNATAKA,Bellary,27,187
26-12-2025,KARNATAKA,Bengaluru,206,1548
26-12-2025,KARNATAKA,Bengaluru Rural,0,3
26-12-2025,KARNATAKA,Bengaluru South,4,54
26-12-2025,KARNATAKA,Bidar,51,250
26-12-2025,KARNATAKA,Bijapur,30,184
26-12-2025,KARNATAKA,Chamarajanagar,0,11
26-12-2025,KARNATAKA,Chamarajanagar *,1,0
26-12-2025,KARNATAKA,Chamrajanagar,8,98
26-12-2025,KARNATAKA,Chamrajnagar,3,17
26-12-2025,KARNATAKA,Chickmagalur,11,127
26-12-2025,KARNATAKA,Chikkaballapur,15,177
26-12-2025,KARNATAKA,Chikkamagaluru,15,66
26-12-2025,KARNATAKA,Chitradurga,51,273
26-12-2025,KARNATAKA,Dakshina Kannada,36,302
26-12-2025,KARNATAKA,Davanagere,2,28
26-12-2025,KARNATAKA,Davangere,39,323
26-12-2025,KARNATAKA,Dharwad,47,276
26-12-2025,KARNATAKA,Gadag,52,213
26-12-2025,KARNATAKA,Gadag *,0,14
26-12-2025,KARNATAKA,Gulbarga,25,205
26-12-2025,KARNATAKA,Hasan,5,89
26-12-2025,KARNATAKA,Hassan,31,235
26-12-2025,KARNATAKA,Haveri,52,279
26-12-2025,KARNATAKA,Haveri *,0,8
26-12-2025,KARNATAKA,Kalaburagi,35,160
26-12-2025,KARNATAKA,Kodagu,13,106
26-12-2025,KARNATAKA,Kolar,33,228
26-12-2025,KARNATAKA,Koppal,44,308
26-12-2025,KARNATAKA,Mandya,14,311
26-12-2025,KARNATAKA,Mysore,19,191
26-12-2025,KARNATAKA,Mysuru,28,269
26-12-2025,KARNATAKA,Raichur,53,448
26-12-2025,KARNATAKA,Ramanagar,12,183
26-12-2025,KARNATAKA,Shimoga,8,147
26-12-2025,KARNATAKA,Shivamogga,20,132
26-12-2025,KARNATAKA,Tumakuru,23,206
26-12-2025,KARNATAKA,Tumkur,34,297
26-12-2025,KARNATAKA,Udupi,30,224
26-12-2025,KARNATAKA,Uttara Kannada,34,305
26-12-2025,KARNATAKA,Vijayanagara,10,142
26-12-2025,KARNATAKA,Vijayapura,46,245
26-12-2025,KARNATAKA,Yadgir,49,245
26-12-2025,KERALA,Alappuzha,42,581
26-12-2025,KERALA,Ernakulam,35,687
26-12-2025,KERALA,Idukki,20,182
26-12-2025,KERALA,Kannur,54,856
26-12-2025,KERALA,Kasaragod,17,349
26-12-2025,KERALA,Kasargod,0,21
26-12-2025,KERALA,Kollam,60,743
26-12-2025,KERALA,Kottayam,29,440
26-12-2025,KERALA,Kozhikode,61,916
26-12-2025,KERALA,Malappuram,83,2412
26-12-2025,KERALA,Palakkad,29,733
26-12-2025,KERALA,Pathanamthitta,30,291
26-12-2025,KERALA,Thiruvananthapuram,65,779
26-12-2025,KERALA,Thrissur,44,673
26-12-2025,KERALA,Wayanad,14,192
26-12-2025,LADAKH,Kargil,6,25
26-12-2025,LADAKH,Leh,10,40
26-12-2025,LAKSHADWEEP,Lakshadweep,6,10
26-12-2025,MADHYA PRADESH,Agar Malwa,18,143
26-12-2025,MADHYA PRADESH,Alirajpur,19,212
26-12-2025,MADHYA PRADESH,Anuppur,15,131
26-12-2025,MADHYA PRADESH,Ashok Nagar,23,210
26-12-2025,MADHYA PRADESH,Balaghat,64,342
26-12-2025,MADHYA PRADESH,Barwani,88,536
26-12-2025,MADHYA PRADESH,Betul,104,291
26-12-2025,MADHYA PRADESH,Bhind,70,393
26-12-2025,MADHYA PRADESH,Bhopal,54,581
26-12-2025,MADHYA PRADESH,Burhanpur,8,49
26-12-2025,MADHYA PRADESH,Chhatarpur,131,689
26-12-2025,MADHYA PRADESH,Chhindwara,83,553
26-12-2025,MADHYA PRADESH,Damoh,53,388
26-12-2025,MADHYA PRADESH,Datia,68,500
26-12-2025,MADHYA PRADESH,Dewas,48,297
26-12-2025,MADHYA PRADESH,Dhar,85,723
26-12-2025,MADHYA PRADESH,Dindori,27,261
26-12-2025,MADHYA PRADESH,East Nimar,7,117
26-12-2025,MADHYA PRADESH,Guna,26,156
26-12-2025,MADHYA PRADESH,Gwalior,78,366
26-12-2025,MADHYA PRADESH,Harda,7,59
26-12-2025,MADHYA PRADESH,Harda *,8,32
26-12-2025,MADHYA PRADESH,Hoshangabad,40,181
26-12-2025,MADHYA PRADESH,Indore,125,1053
26-12-2025,MADHYA PRADESH,Jabalpur,53,637
26-12-2025,MADHYA PRADESH,Jhabua,83,552
26-12-2025,MADHYA PRADESH,Katni,134,492
26-12-2025,MADHYA PRADESH,Khandwa,35,130
26-12-2025,MADHYA PRADESH,Khargone,42,313
26-12-2025,MADHYA PRADESH,Maihar,2,113
26-12-2025,MADHYA PRADESH,Mandla,54,377
26-12-2025,MADHYA PRADESH,Mandsaur,46,291
26-12-2025,MADHYA PRADESH,Mauganj,6,80
26-12-2025,MADHYA PRADESH,Morena,110,596
26-12-2025,MADHYA PRADESH,Narmadapuram,4,108
26-12-2025,MADHYA PRADESH,Narsimhapur,7,80
26-12-2025,MADHYA PRADESH,Narsinghpur,54,265
26-12-2025,MADHYA PRADESH,Neemuch,48,243
26-12-2025,MADHYA PRADESH,Niwari,1,29
26-12-2025,MADHYA PRADESH,Pandhurna,2,18
26-12-2025,MADHYA PRADESH,Panna,41,380
26-12-2025,MADHYA PRADESH,Raisen,38,381
26-12-2025,MADHYA PRADESH,Rajgarh,52,208
26-12-2025,MADHYA PRADESH,Ratlam,31,300
26-12-2025,MADHYA PRADESH,Rewa,94,856
26-12-2025,MADHYA PRADESH,Sagar,86,642
26-12-2025,MADHYA PRADESH,Satna,130,654
26-12-2025,MADHYA PRADESH,Sehore,46,280
26-12-2025,MADHYA PRADESH,Seoni,55,409
26-12-2025,MADHYA PRADESH,Shahdol,36,255
26-12-2025,MADHYA PRADESH,Shajapur,57,316
26-12-2025,MADHYA PRADESH,Sheopur,44,232
26-12-2025,MADHYA PRADESH,Shivpuri,64,472
26-12-2025,MADHYA PRADESH,Sidhi,80,503
26-12-2025,MADHYA PRADESH,Singrauli,73,419
26-12-2025,MADHYA PRADESH,Tikamgarh,68,529
26-12-2025,MADHYA PRADESH,Ujjain,96,614
26-12-2025,MADHYA PRADESH,Umaria,34,288
26-12-2025,MADHYA PRADESH,Vidisha,61,349
26-12-2025,MADHYA PRADESH,West Nimar,7,55
26-12-2025,MAHARASHTRA,Ahilyanagar,20,167
26-12-2025,MAHARASHTRA,Ahmadnagar,105,2267
26-12-2025,MAHARASHTRA,Ahmed Nagar,4,68
26-12-2025,MAHARASHTRA,Akola,20,504
26-12-2025,MAHARASHTRA,Amravati,64,940
26-12-2025,MAHARASHTRA,Aurangabad,82,1344
26-12-2025,MAHARASHTRA,Beed,79,1279
26-12-2025,MAHARASHTRA,Bhandara,15,322
26-12-2025,MAHARASHTRA,Bid,0,157
26-12-2025,MAHARASHTRA,Buldana,5,254
26-12-2025,MAHARASHTRA,Buldhana,57,1002
26-12-2025,MAHARASHTRA,Chandrapur,28,659
26-12-2025,MAHARASHTRA,Chatrapati Sambhaji Nagar,14,92
26-12-2025,MAHARASHTRA,Chhatrapati Sambhajinagar,28,218
26-12-2025,MAHARASHTRA,Dharashiv,3,62
26-12-2025,MAHARASHTRA,Dhule,49,797
26-12-2025,MAHARASHTRA,Gadchiroli,43,418
26-12-2025,MAHARASHTRA,Gondia,0,8
26-12-2025,MAHARASHTRA,Gondiya,27,489
26-12-2025,MAHARASHTRA,Gondiya *,0,22
26-12-2025,MAHARASHTRA,Hingoli,36,718
26-12-2025,MAHARASHTRA,Jalgaon,79,1184
26-12-2025,MAHARASHTRA,Jalna,34,840
26-12-2025,MAHARASHTRA,Kolhapur,53,1609
26-12-2025,MAHARASHTRA,Latur,46,1018
26-12-2025,MAHARASHTRA,Mumbai,92,1934
26-12-2025,MAHARASHTRA,Mumbai City,52,475
26-12-2025,MAHARASHTRA,Mumbai Suburban,199,1975
26-12-2025,MAHARASHTRA,Mumbai( Sub Urban ),1,71
26-12-2025,MAHARASHTRA,Nagpur,188,1928
26-12-2025,MAHARASHTRA,Nanded,97,1871
26-12-2025,MAHARASHTRA,Nandurbar,10,258
26-12-2025,MAHARASHTRA,Nandurbar *,0,11
26-12-2025,MAHARASHTRA,Nashik,156,2530
26-12-2025,MAHARASHTRA,Osmanabad,34,849
26-12-2025,MAHARASHTRA,Palghar,93,1001
26-12-2025,MAHARASHTRA,Parbhani,69,1092
26-12-2025,MAHARASHTRA,Pune,406,5435
