date,state_normalized,district_cleaned,age_0_5,age_5_17,age_18_greater
25-11-2025,Westbengal,Hooghly,0,1,0
25-12-2025,100000,100000,0,0,4
25-12-2025,ANDAMAN AND NICOBAR ISLANDS,Andamans,1,0,0
25-12-2025,ANDAMAN AND NICOBAR ISLANDS,North And Middle Andaman,1,0,0
25-12-2025,ANDAMAN AND NICOBAR ISLANDS,South Andaman,2,0,0
25-12-2025,ANDHRA PRADESH,Adilabad,3,4,0
25-12-2025,ANDHRA PRADESH,Alluri Sitharama Raju,14,0,0
25-12-2025,ANDHRA PRADESH,Anakapalli,6,0,0
25-12-2025,ANDHRA PRADESH,Anantapur,26,4,0
25-12-2025,ANDHRA PRADESH,Ananthapur,10,2,0
25-12-2025,ANDHRA PRADESH,Ananthapuramu,28,4,0
25-12-2025,ANDHRA PRADESH,Annamayya,7,1,0
25-12-2025,ANDHRA PRADESH,Bapatla,2,1,1
25-12-2025,ANDHRA PRADESH,Chittoor,72,17,0
25-12-2025,ANDHRA PRADESH,Cuddapah,34,7,0
25-12-2025,ANDHRA PRADESH,Dr. B. R. Ambedkar Konaseema,5,1,0
25-12-2025,ANDHRA PRADESH,East Godavari,56,5,1
25-12-2025,ANDHRA PRADESH,Eluru,7,1,1
25-12-2025,ANDHRA PRADESH,Guntur,71,23,3
25-12-2025,ANDHRA PRADESH,Hyderabad,26,21,0
25-12-2025,ANDHRA PRADESH,Kakinada,8,2,0
25-12-2025,ANDHRA PRADESH,Karimnagar,1,1,0
25-12-2025,ANDHRA PRADESH,Khammam,0,2,0
25-12-2025,ANDHRA PRADESH,Krishna,42,7,1
25-12-2025,ANDHRA PRADESH,Kurnool,71,12,0
25-12-2025,ANDHRA PRADESH,Mahabub Nagar,8,4,0
25-12-2025,ANDHRA PRADESH,Mahbubnagar,5,6,0
25-12-2025,ANDHRA PRADESH,Medak,8,0,0
25-12-2025,ANDHRA PRADESH,N. T. R,8,1,1
25-12-2025,ANDHRA PRADESH,Nalgonda,6,4,0
25-12-2025,ANDHRA PRADESH,Nandyal,4,1,0
25-12-2025,ANDHRA PRADESH,Nellore,53,15,0
25-12-2025,ANDHRA PRADESH,Nizamabad,3,0,0
25-12-2025,ANDHRA PRADESH,Palnadu,6,0,0
25-12-2025,ANDHRA PRADESH,Parvathipuram Manyam,4,0,0
25-12-2025,ANDHRA PRADESH,Prakasam,40,15,0
25-12-2025,ANDHRA PRADESH,Rangareddi,16,5,0
25-12-2025,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,4,5,1
25-12-2025,ANDHRA PRADESH,Sri Sathya Sai,10,0,1
25-12-2025,ANDHRA PRADESH,Srikakulam,26,3,0
25-12-2025,ANDHRA PRADESH,Tirupati,13,15,3
25-12-2025,ANDHRA PRADESH,Visakhapatnam,76,6,2
25-12-2025,ANDHRA PRADESH,Vizianagaram,20,0,0
25-12-2025,ANDHRA PRADESH,Warangal,5,3,0
25-12-2025,ANDHRA PRADESH,West Godavari,36,9,1
25-12-2025,ANDHRA PRADESH,Y. S. R,3,0,0
25-12-2025,ARUNACHAL PRADESH,East Kameng,2,3,0
25-12-2025,ARUNACHAL PRADESH,Kra Daadi,0,2,0
25-12-2025,ARUNACHAL PRADESH,Lohit,4,4,0
25-12-2025,ARUNACHAL PRADESH,Longding,0,1,0
25-12-2025,ARUNACHAL PRADESH,Namsai,0,1,0
25-12-2025,ARUNACHAL PRADESH,Papum Pare,2,1,0
25-12-2025,ARUNACHAL PRADESH,Tirap,0,1,0
25-12-2025,ARUNACHAL PRADESH,Upper Siang,1,0,0
25-12-2025,ARUNACHAL PRADESH,West Kameng,0,1,0
25-12-2025,ARUNACHAL PRADESH,West Siang,0,2,0
25-12-2025,ASSAM,Bajali,1,0,0
25-12-2025,ASSAM,Baksa,11,10,0
25-12-2025,ASSAM,Barpeta,21,30,3
25-12-2025,ASSAM,Biswanath,1,7,0
25-12-2025,ASSAM,Bongaigaon,6,5,0
25-12-2025,ASSAM,Cachar,24,39,4
25-12-2025,ASSAM,Charaideo,4,5,0
25-12-2025,ASSAM,Chirang,7,12,5
25-12-2025,ASSAM,Darrang,17,35,0
25-12-2025,ASSAM,Dhemaji,11,27,0
25-12-2025,ASSAM,Dhubri,33,44,0
25-12-2025,ASSAM,Dibrugarh,7,17,0
25-12-2025,ASSAM,Dima Hasao,0,1,0
25-12-2025,ASSAM,Goalpara,23,24,3
25-12-2025,ASSAM,Golaghat,2,31,0
25-12-2025,ASSAM,Hailakandi,14,17,16
25-12-2025,ASSAM,Hojai,17,19,0
25-12-2025,ASSAM,Jorhat,8,12,8
25-12-2025,ASSAM,Kamrup,40,32,0
25-12-2025,ASSAM,Kamrup Metro,13,19,3
25-12-2025,ASSAM,Karbi Anglong,3,17,2
25-12-2025,ASSAM,Karimganj,47,41,0
25-12-2025,ASSAM,Kokrajhar,17,5,0
25-12-2025,ASSAM,Lakhimpur,19,23,0
25-12-2025,ASSAM,Majuli,3,2,0
25-12-2025,ASSAM,Marigaon,14,15,4
25-12-2025,ASSAM,Nagaon,26,34,0
25-12-2025,ASSAM,Nalbari,10,19,4
25-12-2025,ASSAM,North Cachar Hills,0,2,0
25-12-2025,ASSAM,Sibsagar,5,4,0
25-12-2025,ASSAM,Sonitpur,18,27,0
25-12-2025,ASSAM,South Salmara Mankachar,4,6,0
25-12-2025,ASSAM,Sribhumi,0,1,0
25-12-2025,ASSAM,Tinsukia,21,23,0
25-12-2025,ASSAM,Udalguri,19,28,1
25-12-2025,ASSAM,West Karbi Anglong,0,0,25
25-12-2025,BIHAR,Araria,53,100,0
25-12-2025,BIHAR,Arwal,4,65,1
25-12-2025,BIHAR,Aurangabad,31,202,20
25-12-2025,BIHAR,Aurangabad(BH),0,2,0
25-12-2025,BIHAR,Aurangabad(bh),0,2,0
25-12-2025,BIHAR,Banka,59,131,0
25-12-2025,BIHAR,Begusarai,55,131,1
25-12-2025,BIHAR,Bhagalpur,41,155,1
25-12-2025,BIHAR,Bhojpur,25,270,3
25-12-2025,BIHAR,Buxar,15,142,3
25-12-2025,BIHAR,Darbhanga,55,109,0
25-12-2025,BIHAR,East Champaran,62,347,5
25-12-2025,BIHAR,Gaya,60,511,10
25-12-2025,BIHAR,Gopalganj,37,188,2
25-12-2025,BIHAR,Jamui,14,48,0
25-12-2025,BIHAR,Jehanabad,7,86,2
25-12-2025,BIHAR,Kaimur (Bhabua),19,51,1
25-12-2025,BIHAR,Katihar,69,67,3
25-12-2025,BIHAR,Khagaria,43,100,0
25-12-2025,BIHAR,Kishanganj,20,30,0
25-12-2025,BIHAR,Lakhisarai,21,59,0
25-12-2025,BIHAR,Madhepura,47,126,0
25-12-2025,BIHAR,Madhubani,95,229,1
25-12-2025,BIHAR,Monghyr,1,0,0
25-12-2025,BIHAR,Munger,15,88,0
25-12-2025,BIHAR,Muzaffarpur,53,186,56
25-12-2025,BIHAR,Nalanda,22,214,1
25-12-2025,BIHAR,Nawada,23,263,0
25-12-2025,BIHAR,Pashchim Champaran,0,1,0
25-12-2025,BIHAR,Patna,64,325,14
25-12-2025,BIHAR,Purba Champaran,2,2,0
25-12-2025,BIHAR,Purnea,1,4,0
25-12-2025,BIHAR,Purnia,90,133,1
25-12-2025,BIHAR,Rohtas,30,171,2
25-12-2025,BIHAR,Saharsa,22,108,1
25-12-2025,BIHAR,Samastipur,94,173,3
25-12-2025,BIHAR,Samstipur,0,1,0
25-12-2025,BIHAR,Saran,64,383,2
25-12-2025,BIHAR,Sheikhpura,6,28,0
25-12-2025,BIHAR,Sheohar,9,30,0
25-12-2025,BIHAR,Sitamarhi,60,210,3
25-12-2025,BIHAR,Siwan,41,179,1
25-12-2025,BIHAR,Supaul,49,114,2
25-12-2025,BIHAR,Vaishali,62,193,0
25-12-2025,BIHAR,West Champaran,71,433,5
25-12-2025,CHANDIGARH,Chandigarh,20,8,0
25-12-2025,CHHATTISGARH,Balod,13,0,0
25-12-2025,CHHATTISGARH,Baloda Bazar,24,11,0
25-12-2025,CHHATTISGARH,Balrampur,32,10,0
25-12-2025,CHHATTISGARH,Bastar,85,36,0
25-12-2025,CHHATTISGARH,Bemetara,14,4,0
25-12-2025,CHHATTISGARH,Bijapur,22,24,27
25-12-2025,CHHATTISGARH,Bilaspur,51,25,0
25-12-2025,CHHATTISGARH,Dakshin Bastar Dantewada,17,2,0
25-12-2025,CHHATTISGARH,Dantewada,9,3,0
25-12-2025,CHHATTISGARH,Dhamtari,16,0,0
25-12-2025,CHHATTISGARH,Durg,25,10,0
25-12-2025,CHHATTISGARH,Gariyaband,10,5,0
25-12-2025,CHHATTISGARH,Gaurela-pendra-marwahi,1,0,0
25-12-2025,CHHATTISGARH,Janjgir-Champa,36,8,0
25-12-2025,CHHATTISGARH,Jashpur,19,50,0
25-12-2025,CHHATTISGARH,Kabeerdham,6,1,0
25-12-2025,CHHATTISGARH,Kanker,19,10,0
25-12-2025,CHHATTISGARH,Kawardha,22,3,0
25-12-2025,CHHATTISGARH,Khairagarh Chhuikhadan Gandai,2,2,0
25-12-2025,CHHATTISGARH,Kondagaon,13,24,0
25-12-2025,CHHATTISGARH,Korba,20,4,0
25-12-2025,CHHATTISGARH,Koriya,10,5,0
25-12-2025,CHHATTISGARH,Mahasamund,20,17,0
25-12-2025,CHHATTISGARH,Manendragarh–Chirmiri–Bharatpur,3,1,0
25-12-2025,CHHATTISGARH,Mohla-Manpur-Ambagarh Chouki,1,1,0
25-12-2025,CHHATTISGARH,Mungeli,23,8,0
25-12-2025,CHHATTISGARH,Narayanpur,3,5,0
25-12-2025,CHHATTISGARH,Raigarh,14,16,0
25-12-2025,CHHATTISGARH,Raipur,35,7,0
25-12-2025,CHHATTISGARH,Rajnandgaon,31,12,0
25-12-2025,CHHATTISGARH,Sakti,3,1,0
25-12-2025,CHHATTISGARH,Sarangarh-Bilaigarh,3,1,0
25-12-2025,CHHATTISGARH,Sukma,1,14,0
25-12-2025,CHHATTISGARH,Surajpur,29,19,1
25-12-2025,CHHATTISGARH,Surguja,26,15,0
25-12-2025,CHHATTISGARH,Uttar Bastar Kanker,8,2,0
25-12-2025,DELHI,Central Delhi,8,8,1
25-12-2025,DELHI,East Delhi,44,13,1
25-12-2025,DELHI,New Delhi,1,1,0
25-12-2025,DELHI,North Delhi,21,16,1
25-12-2025,DELHI,North East,12,6,0
25-12-2025,DELHI,North East Delhi,45,24,0
25-12-2025,DELHI,North West Delhi,103,39,1
25-12-2025,DELHI,Shahdara,4,1,0
25-12-2025,DELHI,South Delhi,80,44,2
25-12-2025,DELHI,South East Delhi,1,0,0
25-12-2025,DELHI,South West Delhi,56,17,2
25-12-2025,DELHI,West Delhi,43,28,2
25-12-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1,0,0
25-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,10,1,1
25-12-2025,Daman and Diu,Daman,2,0,0
25-12-2025,Daman and Diu,Diu,2,0,0
25-12-2025,GOA,North Goa,13,2,2
25-12-2025,GOA,South Goa,6,3,0
25-12-2025,GUJARAT,Ahmadabad,14,6,0
25-12-2025,GUJARAT,Ahmedabad,142,106,11
25-12-2025,GUJARAT,Amreli,60,8,4
25-12-2025,GUJARAT,Anand,72,15,25
25-12-2025,GUJARAT,Arvalli,34,8,0
25-12-2025,GUJARAT,Banas Kantha,0,1,0
25-12-2025,GUJARAT,Banaskantha,127,102,8
25-12-2025,GUJARAT,Bharuch,41,10,1
25-12-2025,GUJARAT,Bhavnagar,90,15,8
25-12-2025,GUJARAT,Botad,15,4,3
25-12-2025,GUJARAT,Chhotaudepur,19,3,0
25-12-2025,GUJARAT,Dahod,49,28,1
25-12-2025,GUJARAT,Devbhumi Dwarka,13,3,0
25-12-2025,GUJARAT,Dohad,8,6,0
25-12-2025,GUJARAT,Gandhinagar,55,18,12
25-12-2025,GUJARAT,Gir Somnath,28,11,4
25-12-2025,GUJARAT,Jamnagar,49,9,1
25-12-2025,GUJARAT,Junagadh,78,13,0
25-12-2025,GUJARAT,Kachchh,85,32,13
25-12-2025,GUJARAT,Kheda,64,26,2
25-12-2025,GUJARAT,Mahesana,61,12,11
25-12-2025,GUJARAT,Mahisagar,20,3,4
25-12-2025,GUJARAT,Morbi,20,17,13
25-12-2025,GUJARAT,Narmada,12,4,1
25-12-2025,GUJARAT,Navsari,33,5,0
25-12-2025,GUJARAT,Panch Mahals,0,1,0
25-12-2025,GUJARAT,Panchmahals,43,17,0
25-12-2025,GUJARAT,Patan,29,19,5
25-12-2025,GUJARAT,Porbandar,13,2,0
25-12-2025,GUJARAT,Rajkot,91,31,3
25-12-2025,GUJARAT,Sabar Kantha,4,1,0
25-12-2025,GUJARAT,Sabarkantha,35,17,10
25-12-2025,GUJARAT,Surat,149,59,12
25-12-2025,GUJARAT,Surendra Nagar,84,24,11
25-12-2025,GUJARAT,Surendranagar,5,0,0
25-12-2025,GUJARAT,Tapi,12,3,4
25-12-2025,GUJARAT,The Dangs,9,2,0
25-12-2025,GUJARAT,Vadodara,92,53,8
25-12-2025,GUJARAT,Valsad,71,14,1
25-12-2025,HARYANA,Ambala,25,2,0
25-12-2025,HARYANA,Bhiwani,30,4,0
25-12-2025,HARYANA,Charkhi Dadri,5,1,0
25-12-2025,HARYANA,Faridabad,38,29,0
25-12-2025,HARYANA,Fatehabad,33,1,0
25-12-2025,HARYANA,Gurgaon,44,15,2
25-12-2025,HARYANA,Hisar,47,2,0
25-12-2025,HARYANA,Jhajjar,24,2,0
25-12-2025,HARYANA,Jind,47,1,0
25-12-2025,HARYANA,Kaithal,26,1,0
25-12-2025,HARYANA,Karnal,33,6,0
25-12-2025,HARYANA,Kurukshetra,20,0,0
25-12-2025,HARYANA,Mahendragarh,36,1,0
25-12-2025,HARYANA,Mewat,69,6,0
25-12-2025,HARYANA,Palwal,40,11,0
25-12-2025,HARYANA,Panchkula,11,5,0
25-12-2025,HARYANA,Panipat,30,5,0
25-12-2025,HARYANA,Rewari,18,1,0
25-12-2025,HARYANA,Rohtak,26,3,0
25-12-2025,HARYANA,Sirsa,41,7,0
25-12-2025,HARYANA,Sonipat,37,5,0
25-12-2025,HARYANA,Yamuna Nagar,28,2,0
25-12-2025,HARYANA,Yamunanagar,1,0,0
25-12-2025,HIMACHAL PRADESH,Bilaspur,13,1,0
25-12-2025,HIMACHAL PRADESH,Chamba,9,0,0
25-12-2025,HIMACHAL PRADESH,Hamirpur,5,0,0
25-12-2025,HIMACHAL PRADESH,Kangra,24,1,0
25-12-2025,HIMACHAL PRADESH,Kullu,8,6,0
25-12-2025,HIMACHAL PRADESH,Mandi,30,0,0
25-12-2025,HIMACHAL PRADESH,Shimla,10,5,0
25-12-2025,HIMACHAL PRADESH,Sirmaur,17,0,0
25-12-2025,HIMACHAL PRADESH,Solan,8,0,0
25-12-2025,HIMACHAL PRADESH,Una,5,0,0
25-12-2025,JAMMU AND KASHMIR,Anantnag,24,3,0
25-12-2025,JAMMU AND KASHMIR,Badgam,15,4,0
25-12-2025,JAMMU AND KASHMIR,Bandipore,14,4,0
25-12-2025,JAMMU AND KASHMIR,Bandipur,1,0,0
25-12-2025,JAMMU AND KASHMIR,Baramula,37,5,0
25-12-2025,JAMMU AND KASHMIR,Budgam,8,1,1
25-12-2025,JAMMU AND KASHMIR,Doda,22,15,0
25-12-2025,JAMMU AND KASHMIR,Ganderbal,1,0,0
25-12-2025,JAMMU AND KASHMIR,Jammu,39,11,2
25-12-2025,JAMMU AND KASHMIR,Kargil,5,3,0
25-12-2025,JAMMU AND KASHMIR,Kathua,25,3,0
25-12-2025,JAMMU AND KASHMIR,Kishtwar,10,5,0
25-12-2025,JAMMU AND KASHMIR,Kulgam,13,8,0
25-12-2025,JAMMU AND KASHMIR,Kupwara,19,5,0
25-12-2025,JAMMU AND KASHMIR,Pulwama,20,2,0
25-12-2025,JAMMU AND KASHMIR,Punch,11,5,0
25-12-2025,JAMMU AND KASHMIR,Rajouri,27,8,0
25-12-2025,JAMMU AND KASHMIR,Ramban,24,10,0
25-12-2025,JAMMU AND KASHMIR,Reasi,11,12,0
25-12-2025,JAMMU AND KASHMIR,Samba,3,2,0
25-12-2025,JAMMU AND KASHMIR,Shupiyan,12,2,0
25-12-2025,JAMMU AND KASHMIR,Srinagar,18,5,0
25-12-2025,JAMMU AND KASHMIR,Udhampur,18,8,0
25-12-2025,JHARKHAND,Bokaro,19,47,0
25-12-2025,JHARKHAND,Chatra,19,66,0
25-12-2025,JHARKHAND,Deoghar,37,83,9
25-12-2025,JHARKHAND,Dhanbad,42,39,0
25-12-2025,JHARKHAND,Dumka,16,54,0
25-12-2025,JHARKHAND,East Singhbhum,32,32,2
25-12-2025,JHARKHAND,Garhwa,29,23,0
25-12-2025,JHARKHAND,Garhwa *,3,2,0
25-12-2025,JHARKHAND,Giridih,62,134,0
25-12-2025,JHARKHAND,Godda,21,40,0
25-12-2025,JHARKHAND,Gumla,29,26,0
25-12-2025,JHARKHAND,Hazaribag,1,5,0
25-12-2025,JHARKHAND,Hazaribagh,32,41,0
25-12-2025,JHARKHAND,Jamtara,33,23,0
25-12-2025,JHARKHAND,Khunti,10,7,0
25-12-2025,JHARKHAND,Kodarma,0,3,0
25-12-2025,JHARKHAND,Koderma,24,29,0
25-12-2025,JHARKHAND,Latehar,19,13,0
25-12-2025,JHARKHAND,Lohardaga,30,12,0
25-12-2025,JHARKHAND,Pakaur,1,1,0
25-12-2025,JHARKHAND,Pakur,3,5,0
25-12-2025,JHARKHAND,Palamau,0,3,0
25-12-2025,JHARKHAND,Palamu,52,34,0
25-12-2025,JHARKHAND,Pashchimi Singhbhum,1,5,0
25-12-2025,JHARKHAND,Purbi Singhbhum,3,4,0
25-12-2025,JHARKHAND,Ramgarh,17,27,0
25-12-2025,JHARKHAND,Ranchi,35,43,0
25-12-2025,JHARKHAND,Sahebganj,13,39,0
25-12-2025,JHARKHAND,Sahibganj,1,1,0
25-12-2025,JHARKHAND,Seraikela-Kharsawan,11,16,0
25-12-2025,JHARKHAND,Seraikela-kharsawan,4,2,0
25-12-2025,JHARKHAND,Simdega,10,4,0
25-12-2025,JHARKHAND,West Singhbhum,28,57,0
25-12-2025,KARNATAKA,Bagalkot,69,19,3
25-12-2025,KARNATAKA,Bagalkot *,1,2,0
25-12-2025,KARNATAKA,Ballari,22,6,0
25-12-2025,KARNATAKA,Bangalore,42,21,0
25-12-2025,KARNATAKA,Bangalore Rural,22,6,0
25-12-2025,KARNATAKA,Belagavi,69,11,1
25-12-2025,KARNATAKA,Belgaum,47,18,0
25-12-2025,KARNATAKA,Bellary,49,5,0
25-12-2025,KARNATAKA,Bengaluru,97,125,8
25-12-2025,KARNATAKA,Bengaluru South,0,6,0
25-12-2025,KARNATAKA,Bidar,43,14,0
25-12-2025,KARNATAKA,Bijapur,33,19,0
25-12-2025,KARNATAKA,Chamarajanagar,3,1,0
25-12-2025,KARNATAKA,Chamrajanagar,13,3,0
25-12-2025,KARNATAKA,Chamrajnagar,4,0,0
25-12-2025,KARNATAKA,Chickmagalur,11,1,0
25-12-2025,KARNATAKA,Chikkaballapur,41,9,0
25-12-2025,KARNATAKA,Chikkamagaluru,12,4,0
25-12-2025,KARNATAKA,Chikmagalur,4,0,0
25-12-2025,KARNATAKA,Chitradurga,37,8,0
25-12-2025,KARNATAKA,Dakshina Kannada,58,10,0
25-12-2025,KARNATAKA,Davanagere,6,1,0
25-12-2025,KARNATAKA,Davangere,45,7,0
25-12-2025,KARNATAKA,Dharwad,53,5,0
25-12-2025,KARNATAKA,Gadag,22,7,0
25-12-2025,KARNATAKA,Gulbarga,46,13,0
25-12-2025,KARNATAKA,Hasan,8,1,0
25-12-2025,KARNATAKA,Hassan,19,2,0
25-12-2025,KARNATAKA,Haveri,35,3,0
25-12-2025,KARNATAKA,Haveri *,4,0,0
25-12-2025,KARNATAKA,Kalaburagi,37,14,0
25-12-2025,KARNATAKA,Kodagu,9,0,0
25-12-2025,KARNATAKA,Kolar,28,10,0
25-12-2025,KARNATAKA,Koppal,47,13,2
25-12-2025,KARNATAKA,Mandya,29,5,0
25-12-2025,KARNATAKA,Mysore,32,8,0
25-12-2025,KARNATAKA,Mysuru,30,7,2
25-12-2025,KARNATAKA,Raichur,53,28,6
25-12-2025,KARNATAKA,Ramanagar,20,3,0
25-12-2025,KARNATAKA,Shimoga,20,2,0
25-12-2025,KARNATAKA,Shivamogga,21,5,0
25-12-2025,KARNATAKA,Tumakuru,30,4,0
25-12-2025,KARNATAKA,Tumkur,46,4,0
25-12-2025,KARNATAKA,Udupi,34,4,4
25-12-2025,KARNATAKA,Uttara Kannada,34,3,0
25-12-2025,KARNATAKA,Vijayanagara,22,5,4
25-12-2025,KARNATAKA,Vijayapura,47,14,1
25-12-2025,KARNATAKA,Yadgir,46,33,0
25-12-2025,KERALA,Alappuzha,25,19,11
25-12-2025,KERALA,Ernakulam,31,24,0
25-12-2025,KERALA,Idukki,11,3,0
25-12-2025,KERALA,Kannur,40,26,12
25-12-2025,KERALA,Kasaragod,32,17,0
25-12-2025,KERALA,Kasargod,0,2,0
25-12-2025,KERALA,Kollam,32,16,5
25-12-2025,KERALA,Kottayam,19,22,0
25-12-2025,KERALA,Kozhikode,50,35,4
25-12-2025,KERALA,Malappuram,115,56,1
25-12-2025,KERALA,Palakkad,65,21,3
25-12-2025,KERALA,Pathanamthitta,20,23,3
25-12-2025,KERALA,Thiruvananthapuram,39,24,5
25-12-2025,KERALA,Thrissur,30,40,5
25-12-2025,KERALA,Wayanad,7,2,2
25-12-2025,LADAKH,Kargil,5,1,0
25-12-2025,LADAKH,Leh,0,1,0
25-12-2025,LAKSHADWEEP,Lakshadweep,1,0,0
25-12-2025,MADHYA PRADESH,Agar Malwa,34,11,1
25-12-2025,MADHYA PRADESH,Alirajpur,30,31,27
25-12-2025,MADHYA PRADESH,Anuppur,42,9,0
25-12-2025,MADHYA PRADESH,Ashok Nagar,27,22,5
25-12-2025,MADHYA PRADESH,Balaghat,46,19,0
25-12-2025,MADHYA PRADESH,Barwani,62,31,0
25-12-2025,MADHYA PRADESH,Betul,54,10,1
25-12-2025,MADHYA PRADESH,Bhind,46,47,0
25-12-2025,MADHYA PRADESH,Bhopal,91,9,2
25-12-2025,MADHYA PRADESH,Burhanpur,29,15,1
25-12-2025,MADHYA PRADESH,Chhatarpur,113,54,0
25-12-2025,MADHYA PRADESH,Chhindwara,79,7,0
25-12-2025,MADHYA PRADESH,Damoh,28,18,0
25-12-2025,MADHYA PRADESH,Datia,28,26,0
25-12-2025,MADHYA PRADESH,Dewas,49,26,2
25-12-2025,MADHYA PRADESH,Dhar,76,41,0
25-12-2025,MADHYA PRADESH,Dindori,30,0,0
25-12-2025,MADHYA PRADESH,East Nimar,24,21,0
25-12-2025,MADHYA PRADESH,Guna,86,32,5
25-12-2025,MADHYA PRADESH,Gwalior,61,45,0
25-12-2025,MADHYA PRADESH,Harda,15,8,1
25-12-2025,MADHYA PRADESH,Harda *,2,4,0
25-12-2025,MADHYA PRADESH,Hoshangabad,44,18,0
25-12-2025,MADHYA PRADESH,Indore,141,41,0
25-12-2025,MADHYA PRADESH,Jabalpur,124,28,35
25-12-2025,MADHYA PRADESH,Jhabua,69,47,7
25-12-2025,MADHYA PRADESH,Katni,62,54,15
25-12-2025,MADHYA PRADESH,Khandwa,22,13,1
25-12-2025,MADHYA PRADESH,Khargone,71,44,4
25-12-2025,MADHYA PRADESH,Maihar,7,1,1
25-12-2025,MADHYA PRADESH,Mandla,67,2,1
25-12-2025,MADHYA PRADESH,Mandsaur,63,20,0
25-12-2025,MADHYA PRADESH,Mauganj,6,0,0
25-12-2025,MADHYA PRADESH,Morena,103,104,6
25-12-2025,MADHYA PRADESH,Narmadapuram,3,3,1
25-12-2025,MADHYA PRADESH,Narsimhapur,3,3,0
25-12-2025,MADHYA PRADESH,Narsinghpur,26,23,2
25-12-2025,MADHYA PRADESH,Neemuch,32,12,0
25-12-2025,MADHYA PRADESH,Pandhurna,1,0,0
25-12-2025,MADHYA PRADESH,Panna,46,40,21
25-12-2025,MADHYA PRADESH,Raisen,52,26,12
25-12-2025,MADHYA PRADESH,Rajgarh,133,35,2
25-12-2025,MADHYA PRADESH,Ratlam,44,13,6
25-12-2025,MADHYA PRADESH,Rewa,70,17,1
25-12-2025,MADHYA PRADESH,Sagar,109,24,0
25-12-2025,MADHYA PRADESH,Satna,72,52,19
25-12-2025,MADHYA PRADESH,Sehore,66,26,1
25-12-2025,MADHYA PRADESH,Seoni,70,15,1
25-12-2025,MADHYA PRADESH,Shahdol,50,29,0
25-12-2025,MADHYA PRADESH,Shajapur,70,18,0
25-12-2025,MADHYA PRADESH,Sheopur,37,48,0
25-12-2025,MADHYA PRADESH,Shivpuri,48,58,0
25-12-2025,MADHYA PRADESH,Sidhi,56,7,0
25-12-2025,MADHYA PRADESH,Singrauli,54,8,0
25-12-2025,MADHYA PRADESH,Tikamgarh,89,36,0
25-12-2025,MADHYA PRADESH,Ujjain,94,27,0
25-12-2025,MADHYA PRADESH,Umaria,38,27,0
25-12-2025,MADHYA PRADESH,Vidisha,81,40,0
25-12-2025,MADHYA PRADESH,West Nimar,6,2,0
25-12-2025,MAHARASHTRA,Ahmadnagar,188,27,0
25-12-2025,MAHARASHTRA,Ahmed Nagar,2,0,0
25-12-2025,MAHARASHTRA,Akola,32,5,0
25-12-2025,MAHARASHTRA,Amravati,70,11,0
25-12-2025,MAHARASHTRA,Aurangabad,86,51,0
25-12-2025,MAHARASHTRA,Beed,51,6,0
25-12-2025,MAHARASHTRA,Bhandara,23,0,0
25-12-2025,MAHARASHTRA,Bid,3,2,0
25-12-2025,MAHARASHTRA,Buldana,11,0,0
25-12-2025,MAHARASHTRA,Buldhana,42,12,0
25-12-2025,MAHARASHTRA,Chandrapur,35,2,3
25-12-2025,MAHARASHTRA,Chatrapati Sambhaji Nagar,1,2,0
25-12-2025,MAHARASHTRA,Chhatrapati Sambhajinagar,6,5,0
25-12-2025,MAHARASHTRA,Dharashiv,2,0,0
25-12-2025,MAHARASHTRA,Dhule,43,35,0
25-12-2025,MAHARASHTRA,Gadchiroli,28,5,0
25-12-2025,MAHARASHTRA,Gondiya,24,1,0
25-12-2025,MAHARASHTRA,Hingoli,25,7,0
25-12-2025,MAHARASHTRA,Jalgaon,73,22,0
25-12-2025,MAHARASHTRA,Jalna,63,9,0
25-12-2025,MAHARASHTRA,Kolhapur,55,13,1
25-12-2025,MAHARASHTRA,Latur,49,16,1
25-12-2025,MAHARASHTRA,Mumbai,72,52,0
25-12-2025,MAHARASHTRA,Mumbai City,13,11,1
25-12-2025,MAHARASHTRA,Mumbai Suburban,68,31,6
25-12-2025,MAHARASHTRA,Mumbai( Sub Urban ),3,0,0
25-12-2025,MAHARASHTRA,Nagpur,72,17,4
25-12-2025,MAHARASHTRA,Nanded,47,21,3
25-12-2025,MAHARASHTRA,Nandurbar,36,9,0
25-12-2025,MAHARASHTRA,Nandurbar *,1,1,0
25-12-2025,MAHARASHTRA,Nashik,148,62,0
25-12-2025,MAHARASHTRA,Osmanabad,29,14,0
25-12-2025,MAHARASHTRA,Palghar,55,25,0
25-12-2025,MAHARASHTRA,Parbhani,38,15,8
25-12-2025,MAHARASHTRA,Pune,187,76,14
25-12-2025,MAHARASHTRA,Raigad,15,5,0
25-12-2025,MAHARASHTRA,Raigarh,40,12,0
25-12-2025,MAHARASHTRA,Raigarh(MH),1,0,0
25-12-2025,MAHARASHTRA,Ratnagiri,19,6,4
25-12-2025,MAHARASHTRA,Sangli,47,7,1
25-12-2025,MAHARASHTRA,Satara,45,9,2
25-12-2025,MAHARASHTRA,Sindhudurg,7,1,0
25-12-2025,MAHARASHTRA,Solapur,94,38,5
25-12-2025,MAHARASHTRA,Thane,134,90,66
